video,prompt,audio_emb
43ae02adcda02862528f40cca07bb45f_cfr25.mp4,"The video shows a single woman with blonde hair and a light skin tone, wearing a patterned blouse and a delicate necklace, engaged in a moment of contemplation as she looks to the side and down, her expressions suggesting a mix of emotions. She is situated in a dimly lit, intimate indoor setting, possibly a home or cozy room, with a warm and ambient atmosphere.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/43ae02adcda02862528f40cca07bb45f.pt
3d637af0ad55b06208cc6f87d8d50875_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/3d637af0ad55b06208cc6f87d8d50875.pt
1e6f69dab2e12d8f9d102cdd29a52801_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/1e6f69dab2e12d8f9d102cdd29a52801.pt
844c3d3f08c9639f86a0d7a299c6db37_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/844c3d3f08c9639f86a0d7a299c6db37.pt
2de45f8cdca7df91d3e5ca98eceff088_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/2de45f8cdca7df91d3e5ca98eceff088.pt
77358e22760c84bd740e91e33f801113_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/77358e22760c84bd740e91e33f801113.pt
4f081d74c1a75b5ce9df70893061c03a_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/4f081d74c1a75b5ce9df70893061c03a.pt
3694a331c61a905b2dc39f3fe43c3ded_cfr25.mp4,"A middle-aged man with dark hair, a brown jacket, and a serious expression is seen in a close-up shot, his head tilted in contemplation. He is standing in a dimly lit, blurred indoor setting, possibly a home or office, with a door visible in the background, exuding a somber and reflective atmosphere.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/3694a331c61a905b2dc39f3fe43c3ded.pt
caa33a798efdf078a4dfa5a670532b97_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/caa33a798efdf078a4dfa5a670532b97.pt
0a9baa57d97105552a13c12178c7034d_cfr25.mp4,"A middle-aged man with curly hair and round glasses, dressed in a dark suit, white shirt, and striped tie, is seated in a formal, possibly rustic setting with a stone wall in the background, engaged in a serious conversation with an unseen interviewer. He is the only person visible in the frame, his intense expressions and gestures conveying his deep engagement in the dialogue.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/0a9baa57d97105552a13c12178c7034d.pt
265ce7a9f541d171abb1de2f02059873_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/265ce7a9f541d171abb1de2f02059873.pt
c623bf02c38ad29c9e590030070fc0b0_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/c623bf02c38ad29c9e590030070fc0b0.pt
0fd02e04a9b4bd6314805b0762ac8f5e_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/0fd02e04a9b4bd6314805b0762ac8f5e.pt
eab659b7bd547c00c57122cb967f8100_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/eab659b7bd547c00c57122cb967f8100.pt
8bc70e24629f0c3058684f48839058b2_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/8bc70e24629f0c3058684f48839058b2.pt
b6c447ff80d8b04468ae9691860c28bc_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/b6c447ff80d8b04468ae9691860c28bc.pt
36fcdcedddd6fc69c8bd1ba8885d42c9_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/36fcdcedddd6fc69c8bd1ba8885d42c9.pt
27d263cff17528e3f864cc95734a836d_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/27d263cff17528e3f864cc95734a836d.pt
64612a239c9aab63c98376cf923d625b_cfr25.mp4,"A single person, a woman with short, blonde hair and dangling earrings, stands upright with an engaged expression, speaking or presenting in a semi-formal setting with a blurred, abstract blue background, wearing a light blue top with a zipper detail. The indoor setting is illuminated by professional lighting, suggesting a formal event such as a talk show or interview.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/64612a239c9aab63c98376cf923d625b.pt
8de26527dfac488abb74e1bcc069f35b_cfr25.mp4,"The video shows a single individual, a woman with light skin and dark hair, dressed in an elaborate red garment and adorned with ornate jewelry, engaging in a subtle conversation in a dimly lit, possibly luxurious setting with other people in the background.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/8de26527dfac488abb74e1bcc069f35b.pt
07507f7eb418f35491597648bb2607a6_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/07507f7eb418f35491597648bb2607a6.pt
37140b09d7da191a2fef9ce74507f0cf_cfr25.mp4,"The video shows a single male figure, dressed in a formal suit and tie, standing in a dimly lit indoor setting with a statue in the background, engaging in a serious and professional conversation or speech. He has neatly combed brown hair and a fair skin tone, exuding a sense of authority and gravitas.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/37140b09d7da191a2fef9ce74507f0cf.pt
4556ccab313dc1a6b31c750d9032aef0_cfr25.mp4,"In the video, Dwight Schrute, a bespectacled man with a neutral expression, is seen standing in a professional office setting, dressed in a dark suit, yellow shirt, and striped tie, as he goes about his duties. The camera captures various frames of him, showcasing his authoritative presence and highlighting his role as a key figure in the office.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/4556ccab313dc1a6b31c750d9032aef0.pt
c48114e4a67a72249dd27cd7620457ef_cfr25.mp4,"A middle-aged man with a bald head and neatly trimmed beard stands alone in a dimly lit room with a red backdrop, dressed in a dark blue suit and white shirt, his serious expression and posture conveying a sense of deep thought or intense conversation.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/c48114e4a67a72249dd27cd7620457ef.pt
364e3eb48aaedabcaac3fe31198f89d3_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/364e3eb48aaedabcaac3fe31198f89d3.pt
502983ba0bc3f500d23768d6c19b477b_cfr25.mp4,"The video features a single woman, likely in her thirties, with blonde hair and fair skin, wearing a brown jacket and plaid shirt, posing casually in a serene outdoor setting with lush greenery and flowers, bathed in natural daylight. She is seen smiling and looking to the side, exuding a relaxed and carefree atmosphere.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/502983ba0bc3f500d23768d6c19b477b.pt
bb906bf0509132367ffddab4fec99d3e_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/bb906bf0509132367ffddab4fec99d3e.pt
3753974cb8f4e1600c58b35d8dd3db06_cfr25.mp4,"The video shows a middle-aged man in a dark suit and patterned tie standing in front of a dimly lit brick wall, his serious expression and formal attire suggesting a formal or professional setting. He is the only person visible, his light skin tone and dark hair contrasting with the dark background as he stands slightly off-center, possibly engaged in a conversation or listening intently.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/3753974cb8f4e1600c58b35d8dd3db06.pt
dd7bb2df635d178386f57484f2a941e0_cfr25.mp4,"A man with short brown hair and a neutral expression is seen in two different settings: standing in a room with a blue wall and wooden door, and then in a bathroom with a blue wall and mirror, both times wearing a green t-shirt with a distinctive design (a lightning bolt and a bat pattern, respectively).",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/dd7bb2df635d178386f57484f2a941e0.pt
9428547d8abd1616b072fce7daaddd05_cfr25.mp4,"The video shows a single, middle-aged man in his forties or fifties, dressed in a beige checkered suit jacket, white shirt, and patterned tie, engaging in a conversation with minimal movements and subtle facial expressions in a dimly lit, indoor setting that appears to be a bar or restaurant. The atmosphere is subdued, with the man's serious expression and the blurred background of bottles and shelves dominating the scene.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/9428547d8abd1616b072fce7daaddd05.pt
f9a9c6566ac38b47f45dc053ab0fb577_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/f9a9c6566ac38b47f45dc053ab0fb577.pt
6da68501ec85c975a0aa32c837c3af35_cfr25.mp4,"A woman with long brown hair and a black Adidas track jacket is seated at a desk in a neutral-toned office, gesturing emphatically as she converses with someone off-camera. She is the only person visible in the scene, surrounded by a simple setup of blinds, a lamp, and a small decorative item on her desk.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/6da68501ec85c975a0aa32c837c3af35.pt
a9606f7338699f381a39c3506cfe5be5_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/a9606f7338699f381a39c3506cfe5be5.pt
2d2ee2fb4a41cf683c5f86ff1aa8b440_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/2d2ee2fb4a41cf683c5f86ff1aa8b440.pt
02b506aae763609280980560258cc334_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/02b506aae763609280980560258cc334.pt
c35daea7ef9b5a9ac02f8787c4f75918_cfr25.mp4,"In the video, a single male figure with a beard, mustache, and dark hair is seen conversing or reacting to something in a dimly lit, cozy bar setting, surrounded by shelves of bottles and glasses. He wears a purple shirt under a multicolored jacket with a gold chain and pendant, his expressive eyes and open mouth conveying his engagement with the scene.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/c35daea7ef9b5a9ac02f8787c4f75918.pt
d718969480d05f55071502bea4557def_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/d718969480d05f55071502bea4557def.pt
27120dc921d20b396107989bdf4ab208_cfr25.mp4,"The video shows a single male figure, dressed in a dark suit and tie, standing upright with a contemplative expression, his head slightly tilted as he appears to be lost in thought. The dimly lit, indoor setting with a soft glow in the background and blurred shapes and lights creates a sophisticated and serious atmosphere.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/27120dc921d20b396107989bdf4ab208.pt
623a3f40d8fe5572d48b1fde6fc571c7_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/623a3f40d8fe5572d48b1fde6fc571c7.pt
669b1b8894cbcd733c200385cbb30160_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/669b1b8894cbcd733c200385cbb30160.pt
f6f468cc875f4d3a5a1b5a0a288490e6_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/f6f468cc875f4d3a5a1b5a0a288490e6.pt
bebf8c8725b187428c3fa7e3eafbcbe9_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/bebf8c8725b187428c3fa7e3eafbcbe9.pt
652779d46af19002b0a980d1576ec242_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/652779d46af19002b0a980d1576ec242.pt
372c99081240fde082c2d16e5e6ca1d7_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/372c99081240fde082c2d16e5e6ca1d7.pt
9ef37c945e24691f9454a49b338be185_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/9ef37c945e24691f9454a49b338be185.pt
fb04d358b2c27e5caaa8abae8ad2dd5a_cfr25.mp4,"A middle-aged man, dressed in a black tuxedo with a white shirt and bow tie, stands in a dimly lit, formal room, his serious expression suggesting a weighty conversation or decision. The room's wooden table, adorned with a small bowl and a framed picture, adds to the somber atmosphere, as the man's contemplative demeanor fills the space.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/fb04d358b2c27e5caaa8abae8ad2dd5a.pt
d522f616fa7619b26c88e4b0a4010aa2_cfr25.mp4,"The video shows a man seated on a brown couch, dressed in a gray suit, striped shirt, and patterned tie, engaged in a conversation with others in a casual indoor setting, likely a living room or lounge area. The scene features a relaxed atmosphere with warm lighting, a woman reading a magazine and another person holding a book in the background, and the man gesturing with his hands as he speaks.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/d522f616fa7619b26c88e4b0a4010aa2.pt
fed86692784affe248508decfa6aa19e_cfr25.mp4,"The video shows a single male figure, a man in his forties with short, dark hair and light skin, standing upright in a modern, blue-tinted room with vertical bars, wearing a light-colored jacket over a darker shirt, and gazing through the bars with a sense of confinement. The still image conveys a sense of restriction and isolation in a contemporary indoor setting.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/fed86692784affe248508decfa6aa19e.pt
58e7cd79d779e8c9029811976bb343df_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/58e7cd79d779e8c9029811976bb343df.pt
afe76d7cc84e495df708e26bad8e2035_cfr25.mp4,"In the video, a lone woman with short blonde hair and a fair complexion sits in a minimalist setting, her eyes closed as she engages in quiet introspection, wearing a simple turtleneck sweater. The dark background accentuates her features, allowing the viewer to focus on her subtle expressions and gentle changes in posture.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/afe76d7cc84e495df708e26bad8e2035.pt
9cc7de321389cffc13261ba285594111_cfr25.mp4,"A woman with long, dark hair and fair skin is seen in a series of contemplative moments, first in a warmly lit indoor setting wearing a light blue top and delicate necklace, and later in a formal setting with a blurred figure in the background, as she transitions from a moment of quiet reflection to a serious conversation and back to introspection.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/9cc7de321389cffc13261ba285594111.pt
9821015272b9876a12c9100c13ddf4ed_cfr25.mp4,"The video shows Bill Prady, an executive producer, seated in a neutral-colored room with a window view of a building, wearing a yellow t-shirt with a circular logo, as he engages in a conversation or interview, his relaxed posture and attentive expression suggesting a calm and professional atmosphere.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/9821015272b9876a12c9100c13ddf4ed.pt
61451953020d348dfa5e1b7262c7f842_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/61451953020d348dfa5e1b7262c7f842.pt
13d012511f0562d3bfc2593bc371645e_cfr25.mp4,"The video shows a woman in her thirties with curly hair and a medium skin tone, wearing a casual light-colored top, as she sits in a dimly lit background, her facial expressions changing subtly in a close-up shot from the shoulders up. She appears to be engaged in a conversation or deep in thought, her stillness and focused gaze captivating the viewer's attention.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/13d012511f0562d3bfc2593bc371645e.pt
